CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerType,Cluster,Segment,DBSCAN_Cluster,Churn
15639.0,134,69,1065.08,3,3,3,333,Regular,2,At Risk Customers,0,1
15640.0,4,748,23494.31,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
15641.0,105,311,5345.55,3,5,5,355,Regular,2,At Risk Customers,0,1
15642.0,730,6,105.78,1,1,1,111,Regular,1,Loyal Customers,0,1
15643.0,192,33,664.0,2,2,3,223,Regular,2,At Risk Customers,0,1
15644.0,166,232,803.54,3,5,3,353,Regular,2,At Risk Customers,0,1
15645.0,19,68,1055.17,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
15646.0,158,68,784.8100000000001,3,3,3,333,Regular,2,At Risk Customers,0,1
15647.0,415,11,169.0,1,1,1,111,Regular,1,Loyal Customers,0,1
15648.0,204,24,639.5,2,2,3,223,Regular,2,At Risk Customers,0,1
15649.0,336,11,1660.35,2,1,4,214,Regular,1,Loyal Customers,0,1
15650.0,522,36,553.88,1,2,2,122,Regular,1,Loyal Customers,0,1
15651.0,37,60,1259.06,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
15652.0,91,102,1405.94,3,4,4,344,Regular,2,At Risk Customers,0,1
15653.0,93,6,877.44,3,1,3,313,Regular,2,At Risk Customers,0,1
15654.0,9,21,922.53,5,2,3,523,Loyal Customer,2,At Risk Customers,0,0
15655.0,243,34,560.6700000000001,2,2,2,222,Regular,2,At Risk Customers,0,1
15656.0,45,47,748.5,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15657.0,23,1,30.0,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
15658.0,190,102,2117.27,2,4,4,244,Regular,2,At Risk Customers,0,1
15659.0,44,21,532.49,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
15660.0,25,151,2603.69,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
15661.0,317,44,1215.95,2,3,3,233,Regular,1,Loyal Customers,0,1
15662.0,661,12,283.73,1,1,1,111,Regular,1,Loyal Customers,0,1
15663.0,106,9,138.14,3,1,1,311,Regular,2,At Risk Customers,0,1
15664.0,51,70,1254.03,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
15665.0,168,286,3987.07,3,5,5,355,Regular,2,At Risk Customers,0,1
15666.0,472,67,632.94,1,3,3,133,Regular,1,Loyal Customers,0,1
15667.0,40,13,301.32000000000005,4,1,2,412,Loyal Customer,2,At Risk Customers,0,0
15668.0,218,1,76.32000000000001,2,1,1,211,Regular,2,At Risk Customers,0,1
15669.0,40,33,684.34,4,2,3,423,Loyal Customer,2,At Risk Customers,0,0
15670.0,297,19,325.2,2,2,2,222,Regular,1,Loyal Customers,0,1
15671.0,19,78,2657.13,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
15672.0,725,3,45.3,1,1,1,111,Regular,1,Loyal Customers,0,1
15673.0,88,268,6204.32,3,5,5,355,Regular,2,At Risk Customers,0,0
15674.0,73,351,6948.2300000000005,3,5,5,355,Regular,2,At Risk Customers,0,0
15675.0,81,35,542.04,3,2,2,322,Regular,2,At Risk Customers,0,0
15676.0,19,202,3435.76,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15677.0,49,72,1305.63,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
15678.0,53,92,1825.94,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
15679.0,24,110,781.28,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
15680.0,9,236,4028.69,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15681.0,25,88,2989.7000000000003,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
15682.0,599,25,318.24,1,2,2,122,Regular,1,Loyal Customers,0,1
15683.0,117,26,524.54,3,2,2,322,Regular,2,At Risk Customers,0,1
15684.0,547,11,173.95,1,1,1,111,Regular,1,Loyal Customers,0,1
15685.0,450,17,55.98,1,2,1,121,Regular,1,Loyal Customers,0,1
15686.0,420,1,90.0,1,1,1,111,Regular,1,Loyal Customers,0,1
15687.0,9,166,2993.1,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
15688.0,419,27,190.57,1,2,1,121,Regular,1,Loyal Customers,0,1
15689.0,120,24,521.03,3,2,2,322,Regular,2,At Risk Customers,0,1
15690.0,4,19,239.76,5,2,1,521,Loyal Customer,2,At Risk Customers,0,0
15691.0,252,14,571.3,2,1,2,212,Regular,2,At Risk Customers,0,1
15692.0,28,12,191.04,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
15693.0,659,1,37.5,1,1,1,111,Regular,1,Loyal Customers,0,1
15694.0,1,143,9978.48,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
15695.0,267,59,1131.04,2,3,3,233,Regular,1,Loyal Customers,0,1
15696.0,33,221,3881.22,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15697.0,690,14,246.75,1,1,1,111,Regular,1,Loyal Customers,0,1
15698.0,624,2,46.2,1,1,1,111,Regular,1,Loyal Customers,0,1
15699.0,18,18,309.65,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
15700.0,172,86,696.68,3,4,3,343,Regular,2,At Risk Customers,0,1
15701.0,2,230,1529.0,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
15702.0,476,30,140.39,1,2,1,121,Regular,1,Loyal Customers,0,1
15703.0,265,5,211.5,2,1,1,211,Regular,1,Loyal Customers,0,1
15704.0,140,204,3734.66,3,5,5,355,Regular,2,At Risk Customers,0,1
15705.0,201,6,143.1,2,1,1,211,Regular,2,At Risk Customers,0,1
15706.0,64,55,1060.56,3,3,3,333,Regular,2,At Risk Customers,0,0
15707.0,35,205,916.98,4,5,3,453,Loyal Customer,2,At Risk Customers,0,0
15708.0,41,337,3887.15,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15709.0,284,27,327.85,2,2,2,222,Regular,1,Loyal Customers,0,1
15710.0,417,110,898.87,1,4,3,143,Regular,1,Loyal Customers,0,1
15711.0,557,25,420.25,1,2,2,122,Regular,1,Loyal Customers,0,1
15712.0,9,166,3472.41,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
15713.0,143,52,839.64,3,3,3,333,Regular,2,At Risk Customers,0,1
15714.0,12,48,783.96,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
15715.0,556,38,658.02,1,3,3,133,Regular,1,Loyal Customers,0,1
15716.0,146,286,2485.26,3,5,4,354,Regular,2,At Risk Customers,0,1
15717.0,234,24,607.0,2,2,2,222,Regular,2,At Risk Customers,0,1
15718.0,540,18,293.79,1,2,2,122,Regular,1,Loyal Customers,0,1
15719.0,33,1770,10195.97,4,5,5,455,Loyal Customer,0,VIP Customers,0,0
15720.0,24,153,739.22,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
15721.0,12,84,471.4,5,4,2,542,Loyal Customer,2,At Risk Customers,0,0
15722.0,36,178,5234.0,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15723.0,365,123,930.7,2,4,3,243,Regular,1,Loyal Customers,0,1
15724.0,201,17,310.85,2,2,2,222,Regular,2,At Risk Customers,0,1
15725.0,15,32,415.25,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
15726.0,390,23,321.91,2,2,2,222,Regular,1,Loyal Customers,0,1
15727.0,17,685,9371.71,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15728.0,380,12,544.6,2,1,2,212,Regular,1,Loyal Customers,0,1
15729.0,213,11,192.55,2,1,1,211,Regular,2,At Risk Customers,0,1
15730.0,66,111,1726.58,3,4,4,344,Regular,2,At Risk Customers,0,0
15731.0,554,8,125.3,1,1,1,111,Regular,1,Loyal Customers,0,1
15732.0,212,99,1543.97,2,4,4,244,Regular,2,At Risk Customers,0,1
15733.0,283,10,162.3,2,1,1,211,Regular,1,Loyal Customers,0,1
15734.0,115,43,2263.3,3,3,4,334,Regular,2,At Risk Customers,0,1
15735.0,421,19,327.68,1,2,2,122,Regular,1,Loyal Customers,0,1
15736.0,435,100,1767.12,1,4,4,144,Regular,1,Loyal Customers,0,1
15737.0,15,71,1188.12,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
15738.0,19,482,13043.32,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15739.0,66,8,449.12,3,1,2,312,Regular,2,At Risk Customers,0,0
15740.0,49,9,154.88,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
15741.0,458,12,208.62,1,1,1,111,Regular,1,Loyal Customers,0,1
15742.0,619,41,156.87,1,3,1,131,Regular,1,Loyal Customers,0,1
15743.0,16,86,775.96,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
15744.0,78,3,34.8,3,1,1,311,Regular,2,At Risk Customers,0,0
15745.0,19,62,1094.59,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
15746.0,134,28,196.88,3,2,1,321,Regular,2,At Risk Customers,0,1
15747.0,13,216,2499.81,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
15748.0,40,36,609.81,4,2,3,423,Loyal Customer,2,At Risk Customers,0,0
15749.0,235,10,44534.3,2,1,5,215,Regular,2,At Risk Customers,-1,1
15750.0,3,628,6452.991,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15751.0,461,130,1380.44,1,4,4,144,Regular,1,Loyal Customers,0,1
15752.0,40,586,3924.91,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15753.0,305,1,79.2,2,1,1,211,Regular,1,Loyal Customers,0,1
15754.0,51,131,3037.61,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
15755.0,10,371,5993.12,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15756.0,61,191,528.01,3,5,2,352,Regular,2,At Risk Customers,0,0
15757.0,66,193,2940.36,3,5,5,355,Regular,2,At Risk Customers,0,0
15758.0,25,9,205.25,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
15759.0,218,17,830.9300000000001,2,2,3,223,Regular,2,At Risk Customers,0,1
15760.0,631,2,13916.34,1,1,5,115,Regular,1,Loyal Customers,0,1
15761.0,443,5,143.05,1,1,1,111,Regular,1,Loyal Customers,0,1
15762.0,65,37,583.75,3,3,2,332,Regular,2,At Risk Customers,0,0
15763.0,32,61,1086.92,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15764.0,88,249,4503.08,3,5,5,355,Regular,2,At Risk Customers,0,0
15765.0,667,25,370.63,1,2,2,122,Regular,1,Loyal Customers,0,1
15766.0,64,26,831.0600000000001,3,2,3,323,Regular,2,At Risk Customers,0,0
15768.0,116,1208,15308.89,3,5,5,355,Regular,0,VIP Customers,0,1
15769.0,7,223,88612.52,5,5,5,555,Loyal Customer,0,VIP Customers,-1,0
15770.0,613,18,321.45,1,2,2,122,Regular,1,Loyal Customers,0,1
15771.0,604,28,1006.54,1,2,3,123,Regular,1,Loyal Customers,0,1
15772.0,418,16,280.88,1,1,1,111,Regular,1,Loyal Customers,0,1
15773.0,6,47,774.52,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
15774.0,69,110,1288.34,3,4,4,344,Regular,2,At Risk Customers,0,0
15775.0,245,9,150.5,2,1,1,211,Regular,2,At Risk Customers,0,1
15776.0,133,18,241.62,3,2,1,321,Regular,2,At Risk Customers,0,1
15777.0,241,39,1762.61,2,3,4,234,Regular,2,At Risk Customers,0,1
15778.0,431,17,307.95000000000005,1,2,2,122,Regular,1,Loyal Customers,0,1
15779.0,463,8,124.08,1,1,1,111,Regular,1,Loyal Customers,0,1
15780.0,184,29,475.28,3,2,2,322,Regular,2,At Risk Customers,0,1
15781.0,25,20,345.46000000000004,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
15782.0,10,61,4014.1,5,3,5,535,Loyal Customer,2,At Risk Customers,0,0
15783.0,11,14,246.3,5,1,1,511,Loyal Customer,2,At Risk Customers,0,0
15784.0,468,43,848.33,1,3,3,133,Regular,1,Loyal Customers,0,1
15785.0,33,225,5969.93,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15786.0,46,465,8501.62,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15787.0,26,200,933.26,4,5,3,453,Loyal Customer,2,At Risk Customers,0,0
15788.0,509,14,221.83,1,1,1,111,Regular,1,Loyal Customers,0,1
15789.0,358,138,1962.01,2,4,4,244,Regular,1,Loyal Customers,0,1
15790.0,10,34,218.75,5,2,1,521,Loyal Customer,2,At Risk Customers,0,0
15791.0,44,167,3608.34,4,4,5,445,Loyal Customer,2,At Risk Customers,0,0
15792.0,400,57,933.84,2,3,3,233,Regular,1,Loyal Customers,0,1
15793.0,15,30,2399.57,5,2,4,524,Loyal Customer,2,At Risk Customers,0,0
15794.0,736,15,777.0,1,1,3,113,Regular,1,Loyal Customers,0,1
15795.0,150,131,1979.87,3,4,4,344,Regular,2,At Risk Customers,0,1
15796.0,1,293,5171.63,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15797.0,113,12,2821.08,3,1,4,314,Regular,2,At Risk Customers,0,1
15798.0,493,83,1535.37,1,4,4,144,Regular,1,Loyal Customers,0,1
15799.0,76,154,1421.34,3,4,4,344,Regular,2,At Risk Customers,0,0
15800.0,107,232,1227.07,3,5,4,354,Regular,2,At Risk Customers,0,1
15801.0,46,64,1063.95,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15802.0,143,1,451.42,3,1,2,312,Regular,2,At Risk Customers,0,1
15803.0,51,51,1929.66,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
15804.0,1,262,4206.39,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15805.0,23,529,10148.93,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15806.0,46,31,784.58,4,2,3,423,Loyal Customer,2,At Risk Customers,0,0
15807.0,50,88,1817.52,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
15808.0,306,772,17180.25,2,5,5,255,Regular,0,VIP Customers,-1,1
15809.0,36,58,1274.44,4,3,4,434,Loyal Customer,2,At Risk Customers,0,0
15810.0,79,166,2999.04,3,4,5,345,Regular,2,At Risk Customers,0,0
15811.0,22,273,3486.15,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15812.0,107,125,5201.47,3,4,5,345,Regular,2,At Risk Customers,0,1
15813.0,208,40,1303.91,2,3,4,234,Regular,2,At Risk Customers,0,1
15814.0,17,98,2634.44,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
15815.0,64,49,2100.6,3,3,4,334,Regular,2,At Risk Customers,0,0
15816.0,542,11,144.15,1,1,1,111,Regular,1,Loyal Customers,0,1
15817.0,421,152,2766.4,1,4,4,144,Regular,1,Loyal Customers,0,1
15818.0,588,11,340.5,1,1,2,112,Regular,1,Loyal Customers,0,1
15819.0,49,260,3934.79,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15820.0,320,17,206.98,2,2,1,221,Regular,1,Loyal Customers,0,1
15821.0,44,62,570.96,4,3,2,432,Loyal Customer,2,At Risk Customers,0,0
15822.0,3,65,1840.06,5,3,4,534,Loyal Customer,2,At Risk Customers,0,0
15823.0,372,155,3882.17,2,4,5,245,Regular,1,Loyal Customers,0,1
15824.0,453,26,890.94,1,2,3,123,Regular,1,Loyal Customers,0,1
15825.0,172,20,532.94,3,2,2,322,Regular,2,At Risk Customers,0,1
15826.0,56,119,2598.28,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
15827.0,73,217,3603.14,3,5,5,355,Regular,2,At Risk Customers,0,0
15828.0,375,74,1108.82,2,3,3,233,Regular,1,Loyal Customers,0,1
15829.0,99,51,636.14,3,3,3,333,Regular,2,At Risk Customers,0,1
15830.0,38,39,576.0,4,3,2,432,Loyal Customer,2,At Risk Customers,0,0
15831.0,58,66,794.64,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15832.0,254,54,836.79,2,3,3,233,Regular,2,At Risk Customers,0,1
15833.0,738,5,80.4,1,1,1,111,Regular,1,Loyal Customers,0,1
15834.0,70,374,3764.39,3,5,5,355,Regular,2,At Risk Customers,0,0
15835.0,44,50,954.09,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15836.0,50,10,137.37,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
15837.0,65,52,777.01,3,3,3,333,Regular,2,At Risk Customers,0,0
15838.0,11,206,73205.5,5,5,5,555,Loyal Customer,0,VIP Customers,-1,0
15839.0,33,62,1048.49,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15840.0,59,27,355.56,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
15841.0,73,92,2742.41,3,4,4,344,Regular,2,At Risk Customers,0,0
15842.0,393,25,548.8000000000001,2,2,2,222,Regular,1,Loyal Customers,0,1
15843.0,304,8,118.95,2,1,1,211,Regular,1,Loyal Customers,0,1
15844.0,46,11,130.73999999999998,4,1,1,411,Loyal Customer,2,At Risk Customers,0,0
15845.0,18,174,4426.28,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15846.0,385,29,107.01,2,2,1,221,Regular,1,Loyal Customers,0,1
15847.0,38,48,822.57,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15848.0,622,34,137.99,1,2,1,121,Regular,1,Loyal Customers,0,1
15850.0,19,311,1006.75,5,5,3,553,Loyal Customer,2,At Risk Customers,0,0
15851.0,527,8,109.73,1,1,1,111,Regular,1,Loyal Customers,0,1
15852.0,187,33,257.26,3,2,1,321,Regular,2,At Risk Customers,0,1
15853.0,52,30,110.8,4,2,1,421,Loyal Customer,2,At Risk Customers,0,0
15854.0,4,256,5578.28,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15855.0,137,95,1052.72,3,4,3,343,Regular,2,At Risk Customers,0,1
15856.0,4,1102,32275.95,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
15857.0,19,24,570.48,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
15858.0,16,435,3552.41,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15859.0,432,22,438.46,1,2,2,122,Regular,1,Loyal Customers,0,1
15860.0,41,343,2361.3,4,5,4,454,Loyal Customer,2,At Risk Customers,0,0
15861.0,12,788,4369.2,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15862.0,8,498,2512.29,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
15863.0,26,77,355.1,4,4,2,442,Loyal Customer,2,At Risk Customers,0,0
15864.0,22,23,2180.76,4,2,4,424,Loyal Customer,2,At Risk Customers,0,0
15865.0,41,126,2241.42,4,4,4,444,Loyal Customer,2,At Risk Customers,0,0
15866.0,101,43,211.89,3,3,1,331,Regular,2,At Risk Customers,0,1
15867.0,5,1020,8923.3,5,5,5,555,Loyal Customer,0,VIP Customers,0,0
15868.0,583,4,94.53,1,1,1,111,Regular,1,Loyal Customers,0,1
15869.0,277,34,321.11,2,2,2,222,Regular,1,Loyal Customers,0,1
15870.0,33,143,857.46,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
15871.0,437,5,33.099999999999994,1,1,1,111,Regular,1,Loyal Customers,0,1
15872.0,15,188,729.25,5,5,3,553,Loyal Customer,2,At Risk Customers,0,0
15873.0,500,6,313.92,1,1,2,112,Regular,1,Loyal Customers,0,1
15874.0,64,342,11284.76,3,5,5,355,Regular,2,At Risk Customers,0,0
15875.0,646,23,108.52,1,2,1,121,Regular,1,Loyal Customers,0,1
15876.0,409,11,1449.14,2,1,4,214,Regular,1,Loyal Customers,0,1
15877.0,2,126,490.33,5,4,2,542,Loyal Customer,2,At Risk Customers,0,0
15878.0,562,51,330.77,1,3,2,132,Regular,1,Loyal Customers,0,1
15879.0,404,179,1137.8,2,5,3,253,Regular,1,Loyal Customers,0,1
15880.0,369,96,329.03,2,4,2,242,Regular,1,Loyal Customers,0,1
15881.0,312,29,501.39,2,2,2,222,Regular,1,Loyal Customers,0,1
15882.0,199,59,1124.66,2,3,3,233,Regular,2,At Risk Customers,0,1
15883.0,2,49,396.48,5,3,2,532,Loyal Customer,2,At Risk Customers,0,0
15884.0,432,14,244.6,1,1,1,111,Regular,1,Loyal Customers,0,1
15885.0,93,115,1951.82,3,4,4,344,Regular,2,At Risk Customers,0,1
15886.0,60,62,1052.87,3,3,3,333,Regular,2,At Risk Customers,0,0
15887.0,407,37,1027.15,2,3,3,233,Regular,1,Loyal Customers,0,1
15888.0,81,39,429.16,3,3,2,332,Regular,2,At Risk Customers,0,0
15889.0,157,301,1427.6,3,5,4,354,Regular,2,At Risk Customers,0,1
15890.0,395,10,535.65,2,1,2,212,Regular,1,Loyal Customers,0,1
15891.0,227,60,511.68,2,3,2,232,Regular,2,At Risk Customers,0,1
15892.0,669,38,128.2,1,3,1,131,Regular,1,Loyal Customers,0,1
15893.0,482,1,305.28000000000003,1,1,2,112,Regular,1,Loyal Customers,0,1
15894.0,253,37,258.25,2,3,1,231,Regular,2,At Risk Customers,0,1
15895.0,150,11,179.17,3,1,1,311,Regular,2,At Risk Customers,0,1
15897.0,194,22,208.59,2,2,1,221,Regular,2,At Risk Customers,0,1
15898.0,1,619,4996.45,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15899.0,369,4,56.25,2,1,1,211,Regular,1,Loyal Customers,0,1
15900.0,24,126,886.57,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
15901.0,17,164,687.72,5,4,3,543,Loyal Customer,2,At Risk Customers,0,0
15902.0,380,18,145.01,2,2,1,221,Regular,1,Loyal Customers,0,1
15903.0,10,116,8939.84,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
15904.0,8,30,164.68,5,2,1,521,Loyal Customer,2,At Risk Customers,0,0
15905.0,543,22,114.69,1,2,1,121,Regular,1,Loyal Customers,0,1
15906.0,20,201,2530.19,4,5,4,454,Loyal Customer,2,At Risk Customers,0,0
15907.0,4,226,882.72,5,5,3,553,Loyal Customer,2,At Risk Customers,0,0
15908.0,491,40,758.62,1,3,3,133,Regular,1,Loyal Customers,0,1
15909.0,174,7,191.94,3,1,1,311,Regular,2,At Risk Customers,0,1
15910.0,1,620,2661.17,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
15911.0,624,258,1700.24,1,5,4,154,Regular,1,Loyal Customers,0,1
15912.0,178,95,1074.7,3,4,3,343,Regular,2,At Risk Customers,0,1
15913.0,534,1,6.300000000000001,1,1,1,111,Regular,1,Loyal Customers,0,1
15914.0,378,13,205.99,2,1,1,211,Regular,1,Loyal Customers,0,1
15915.0,402,113,364.45,2,4,2,242,Regular,1,Loyal Customers,0,1
15916.0,16,306,3145.24,5,5,5,555,Loyal Customer,2,At Risk Customers,0,0
15917.0,248,142,530.17,2,4,2,242,Regular,2,At Risk Customers,0,1
15918.0,191,61,582.88,2,3,2,232,Regular,2,At Risk Customers,0,1
15919.0,20,122,525.69,4,4,2,442,Loyal Customer,2,At Risk Customers,0,0
15920.0,154,107,569.14,3,4,2,342,Regular,2,At Risk Customers,0,1
15921.0,173,79,775.26,3,4,3,343,Regular,2,At Risk Customers,0,1
15922.0,373,11,369.5,2,1,2,212,Regular,1,Loyal Customers,0,1
15923.0,373,21,127.08,2,2,1,221,Regular,1,Loyal Customers,0,1
15924.0,731,15,102.82,1,1,1,111,Regular,1,Loyal Customers,0,1
15925.0,194,12,207.15,2,1,1,211,Regular,2,At Risk Customers,0,1
15926.0,542,7,134.44,1,1,1,111,Regular,1,Loyal Customers,0,1
15927.0,647,15,106.54,1,1,1,111,Regular,1,Loyal Customers,0,1
15928.0,656,11,293.53,1,1,2,112,Regular,1,Loyal Customers,0,1
15929.0,644,1,594.0,1,1,2,112,Regular,1,Loyal Customers,0,1
15930.0,67,21,426.63,3,2,2,322,Regular,2,At Risk Customers,0,0
15931.0,428,14,239.9,1,1,1,111,Regular,1,Loyal Customers,0,1
15932.0,4,115,2495.87,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
15933.0,21,74,1107.46,4,3,3,433,Loyal Customer,2,At Risk Customers,0,0
15934.0,418,29,2190.66,1,2,4,124,Regular,1,Loyal Customers,0,1
15935.0,239,12,416.86,2,1,2,212,Regular,2,At Risk Customers,0,1
15936.0,379,19,282.79,2,2,1,221,Regular,1,Loyal Customers,0,1
15937.0,64,7,145.35000000000002,3,1,1,311,Regular,2,At Risk Customers,0,0
15938.0,112,39,734.8100000000001,3,3,3,333,Regular,2,At Risk Customers,0,1
15939.0,90,161,9060.39,3,4,5,345,Regular,2,At Risk Customers,0,0
15940.0,311,1,35.8,2,1,1,211,Regular,1,Loyal Customers,0,1
15941.0,637,6,405.0,1,1,2,112,Regular,1,Loyal Customers,0,1
15942.0,134,14,337.44,3,1,2,312,Regular,2,At Risk Customers,0,1
15943.0,650,12,271.29,1,1,1,111,Regular,1,Loyal Customers,0,1
15944.0,277,38,2164.24,2,3,4,234,Regular,1,Loyal Customers,0,1
15945.0,365,28,646.27,2,2,3,223,Regular,1,Loyal Customers,0,1
15946.0,503,26,2304.18,1,2,4,124,Regular,1,Loyal Customers,0,1
15947.0,83,29,1708.24,3,2,4,324,Regular,2,At Risk Customers,0,0
15948.0,8,95,1509.09,5,4,4,544,Loyal Customer,2,At Risk Customers,0,0
15949.0,17,19,364.72,5,2,2,522,Loyal Customer,2,At Risk Customers,0,0
15950.0,32,393,7120.91,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15951.0,9,59,1013.17,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
15952.0,34,84,781.91,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
15953.0,15,167,3440.34,5,4,5,545,Loyal Customer,2,At Risk Customers,0,0
15954.0,589,20,190.75,1,2,1,121,Regular,1,Loyal Customers,0,1
15955.0,24,342,8085.98,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15956.0,551,18,617.6,1,2,3,123,Regular,1,Loyal Customers,0,1
15957.0,32,146,921.25,4,4,3,443,Loyal Customer,2,At Risk Customers,0,0
15958.0,74,65,462.12,3,3,2,332,Regular,2,At Risk Customers,0,0
15959.0,682,71,542.89,1,3,2,132,Regular,1,Loyal Customers,0,1
15960.0,374,26,410.95,2,2,2,222,Regular,1,Loyal Customers,0,1
15961.0,379,42,451.29,2,3,2,232,Regular,1,Loyal Customers,0,1
15962.0,449,55,289.48,1,3,2,132,Regular,1,Loyal Customers,0,1
15963.0,20,28,470.76,4,2,2,422,Loyal Customer,2,At Risk Customers,0,0
15964.0,663,20,269.21000000000004,1,2,1,121,Regular,1,Loyal Customers,0,1
15965.0,17,332,2771.94,5,5,4,554,Loyal Customer,2,At Risk Customers,0,0
15966.0,451,27,426.53,1,2,2,122,Regular,1,Loyal Customers,0,1
15967.0,23,480,2966.0,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15968.0,388,80,404.55,2,4,2,242,Regular,1,Loyal Customers,0,1
15969.0,3,35,1127.05,5,2,3,523,Loyal Customer,2,At Risk Customers,0,0
15970.0,304,24,1017.32,2,2,3,223,Regular,1,Loyal Customers,0,1
15971.0,18,42,5902.83,5,3,5,535,Loyal Customer,2,At Risk Customers,0,0
15972.0,456,139,1769.33,1,4,4,144,Regular,1,Loyal Customers,0,1
15973.0,367,11,680.62,2,1,3,213,Regular,1,Loyal Customers,0,1
15974.0,39,176,3442.15,4,5,5,455,Loyal Customer,2,At Risk Customers,0,0
15975.0,84,24,371.01,3,2,2,322,Regular,2,At Risk Customers,0,0
15976.0,165,378,1694.41,3,5,4,354,Regular,2,At Risk Customers,0,1
15977.0,17,65,1054.73,5,3,3,533,Loyal Customer,2,At Risk Customers,0,0
15978.0,77,129,3279.42,3,4,5,345,Regular,2,At Risk Customers,0,0
15979.0,603,22,329.22,1,2,2,122,Regular,1,Loyal Customers,0,1
